run_id,trial_id,model,params,mean_pr_auc,mean_recall,mean_precision,mean_f1,mean_fpr,mean_fnr,mean_roc_auc,std_recall,worst_fold_recall,worst_fold_fpr,total_train_s,seed
4fc1eda5,4fc1eda5-ex-016,extra_trees,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'class_weight': None, 'criterion': 'gini'}",0.9999999888449173,0.99981797593591,0.9999406146965161,0.9998792698762815,0.0025337439009928842,0.0001820240640901057,0.9999994818207082,0.0002752644885319794,0.9993394548213258,0.010982976386600769,26.4,42
4fc1eda5,4fc1eda5-ex-017,extra_trees,"{'n_estimators': 500, 'max_depth': None, 'min_samples_leaf': 10, 'max_features': 0.75, 'class_weight': None, 'criterion': 'entropy'}",0.9999999364797428,0.9999449401864368,0.9999445412439029,0.9999447355962617,0.002425733099912776,5.505981356331113e-05,0.9999948993454766,7.374887143006611e-05,0.9998229864711089,0.010982976386600769,403.3,42
4fc1eda5,4fc1eda5-ex-018,extra_trees,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_leaf': 2, 'max_features': 0.75, 'class_weight': 'balanced_subsample', 'criterion': 'entropy'}",0.9999974403617481,0.9999832298091167,0.9999844944654859,0.9999838617906983,0.0006302588551595714,1.6770190883290203e-05,0.9999443359645609,1.4856246281071965e-05,0.9999670799233621,0.0030203185063152112,146.0,42
4fc1eda5,4fc1eda5-ex-019,extra_trees,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': 'balanced', 'criterion': 'gini'}",0.9999999975159041,0.9999896703067236,0.9999831864725716,0.9999864281092927,0.0006662624555196074,1.0329693276415272e-05,0.9999999382016431,8.65941813657458e-06,0.9999802479540172,0.0030203185063152112,70.0,42
4fc1eda5,4fc1eda5-ex-020,extra_trees,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_leaf': 5, 'max_features': 0.3, 'class_weight': None, 'criterion': 'entropy'}",0.999999961861932,0.999956372048296,0.9999522773979883,0.999954321335904,0.0020962438083147535,4.362795170401435e-05,0.9999969946339202,5.277075912088585e-05,0.9998735617650778,0.009335529928610654,76.6,42
4fc1eda5,4fc1eda5-ex-021,extra_trees,"{'n_estimators': 100, 'max_depth': 28, 'min_samples_leaf': 5, 'max_features': 0.5, 'class_weight': 'balanced_subsample', 'criterion': 'entropy'}",0.9999999946402138,0.9991549019925372,0.9999870740267675,0.9995701991141372,0.0005204290912935637,0.0008450980074627513,0.9999996243309376,0.0017445133124912777,0.9960367289279548,0.002471169686985173,55.6,42
4fc1eda5,4fc1eda5-ex-022,extra_trees,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_leaf': 10, 'max_features': 0.3, 'class_weight': 'balanced_subsample', 'criterion': 'gini'}",0.9999999789981284,0.9990508090171704,0.999998683092888,0.9995237954779622,2.6195153896529142e-05,0.0009491909828296633,0.9999982972941701,0.0019017479493159055,0.9956508659027887,0.0001309757694826457,41.5,42
4fc1eda5,4fc1eda5-ex-023,extra_trees,"{'n_estimators': 200, 'max_depth': 12, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': 'balanced', 'criterion': 'entropy'}",0.9999999782851698,0.998756927094204,0.9999948366430196,0.9993742355171683,0.00028405270452562634,0.0012430729057959912,0.9999982338115296,0.0025055149471440775,0.9942774551352482,0.0010147133434804667,42.1,42
4fc1eda5,4fc1eda5-ex-024,extra_trees,"{'n_estimators': 500, 'max_depth': 28, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': None, 'criterion': 'gini'}",0.9999999973553043,0.9999896565622954,0.9999702894041992,0.9999799720413056,0.0012154112748496459,1.0343437704587916e-05,0.9999999329739522,7.43655081071026e-06,0.9999802479540172,0.005766062602965404,141.2,42
4fc1eda5,4fc1eda5-ex-025,extra_trees,"{'n_estimators': 500, 'max_depth': 12, 'min_samples_leaf': 10, 'max_features': 0.3, 'class_weight': 'balanced_subsample', 'criterion': 'entropy'}",0.9999999863790778,0.9991097147974713,0.9999986830842168,0.9995533828777381,2.6195153896529142e-05,0.0008902852025286515,0.9999985447948931,0.0017554650208610855,0.9959713284152147,0.0001309757694826457,189.4,42
